timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,load,ram_usage,warning
150895779,20.0244,20.579084,10.2796,9.4234,21.473333,0.115608275,1.1364962,0.71420115,0.85059816,1
151401383,20.0326,20.375969,10.354,9.940798,22.923405,0.06345469,1.1457185,0.7100531,0.848491,2
151902960,19.9424,20.233612,10.552401,10.278146,24.388514,0.026502192,1.1523439,0.7100531,0.848491,3
152406942,19.8358,20.123352,10.6268,10.506029,25.881985,0,1.1571429,0.71092635,0.848491,3
152898939,19.3028,19.954233,11.804799,10.908279,27.400341,0,1.1571429,0.71092635,0.848491,3
153402972,19.6964,19.829556,11.656,11.347368,29.036594,0,1.1571429,0.70503193,0.8487629,3
153906184,19.6718,19.731382,11.6435995,11.538473,30.669895,0,1.1571429,0.70503193,0.8487629,3
154410613,19.1962,19.644548,12.0156,11.681241,32.31808,0,1.1571429,0.70958924,0.8487629,3
154914632,19.0814,19.439486,12.809199,12.368581,34.11755,0,1.1571429,0.70958924,0.8487629,3
155406625,19.0814,19.310762,13.0324,12.713057,35.890255,0,1.1571429,0.7098326,0.8487629,3
155910203,19.1306,19.204899,13.144,12.9458685,37.72289,0,1.1571429,0.7098326,0.8487629,3
156413796,19.0322,19.151716,12.9456,13.028518,39.556786,0,1.1571429,0.7068596,0.85059816,3
156917736,18.646801,19.105696,12.995199,13.054501,41.386803,0,1.1571429,0.7068596,0.85059816,3
157421430,19.1716,19.08265,13.0696,13.088142,43.221245,0,1.1571429,0.70972484,0.85059816,3
157925324,19.106,19.07166,13.1192,13.102917,45.05681,0,1.1571429,0.7157564,0.85059816,3
158428592,18.409,18.935379,14.3344,13.596559,46.992016,0,1.1571429,0.7157564,0.85059816,3
158932601,18.5566,18.8148,14.3468,14.030415,49.002335,0,1.1571429,0.7087636,0.85059816,3
159436945,18.737,18.731148,14.408799,14.2606,51.02166,0,1.1571429,0.7087636,0.85059816,3
159928585,18.4172,18.681948,14.3468,14.305403,52.9798,0,1.1571429,0.71498096,0.848491,3
160432582,18.7534,18.663492,14.3716,14.320826,54.986988,0,1.1571429,0.71498096,0.848491,3
160935976,18.368,18.688145,14.012,14.164002,56.950264,0,1.1571429,0.71204853,0.8528412,3
161439975,20.4098,18.751017,13.429199,13.993198,58.895157,0,1.1571429,0.71204853,0.8528412,3
162951673,18.9174,18.869137,13.64,13.511156,64.5512,0,1.1571429,0.70203185,0.85542417,3
163455387,18.737,18.820375,14.1236,13.741455,66.493454,0,1.1571429,0.70203185,0.85542417,3
163946870,18.8026,18.797466,13.95,13.93511,68.41704,0,1.1571429,0.7069042,0.85542417,3
164451369,19.0978,18.788757,14.2724,14.014079,70.38514,0,1.1571429,0.7069042,0.85542417,3
164955168,18.2532,18.598051,16.1696,14.654968,72.47885,0,1.1571429,0.70517457,0.85474443,3
165446837,18.2286,18.503862,15.2024,15.137999,74.60627,0,1.1571429,0.70517457,0.85474443,3
165958158,18.0318,18.382746,15.872,15.413695,76.81725,0,1.1571429,0.70984983,0.8572594,3
166450132,17.6136,18.197523,16.8392,16.00449,79.05797,0,1.1571429,0.70984983,0.8572594,3
166954218,17.8104,18.041962,16.7152,16.502779,81.42146,0,1.1571429,0.71067286,0.8572594,3
167458190,17.6382,17.970703,16.864,16.653687,83.766815,0,1.1571429,0.71067286,0.8572594,3
167951793,17.4332,17.845823,17.595598,17.022417,86.13261,0,1.1571429,0.706401,0.8572594,3
168453715,17.326601,17.73572,17.8188,17.428757,88.60389,0,1.1571429,0.706401,0.8572594,3
168957747,17.277401,17.638985,17.856,17.716606,91.113495,0,1.1571429,0.71243525,0.8572594,3
169461570,17.1872,17.537365,18.3272,17.934137,93.64258,0,1.1571429,0.71243525,0.8572594,3
169953413,17.277401,17.46467,18.2652,18.128298,96.14085,0,1.1571429,0.7144549,0.85515225,3
170457823,17.2692,17.382664,18.500801,18.265682,98.712326,0,1.1571429,0.7144549,0.85515225,3
170960789,17.4086,17.364557,18.240398,18.285072,101.27048,0,1.1571429,0.71138203,0.85515225,3
171464483,17.4414,17.434832,17.7444,17.928455,103.752945,0,1.1571429,0.71138203,0.85515225,3
171968527,17.425,17.40702,18.4388,18.13288,106.30661,0,1.1571429,0.7136729,0.85542417,3
172472540,17.343,17.378578,18.2652,18.257877,108.875275,0,1.1571429,0.7136729,0.85542417,3
172976132,17.302,17.402868,18.0544,18.150791,111.404915,0,1.1571429,0.7189704,0.85542417,3
173480435,17.2856,17.393694,18.153599,18.138277,113.942726,0,1.1571429,0.7189704,0.85542417,3
173983772,17.4168,17.365644,18.538,18.28357,116.509544,0,1.1571429,0.710396,0.85474443,3
174487785,17.2118,17.348337,18.3148,18.382715,119.09504,0,1.1571429,0.710396,0.85474443,3
174980123,17.425,17.346943,18.2776,18.30118,121.58904,0,1.1571429,0.7095214,0.8572594,3
175482892,17.22,17.330275,18.414,18.300978,124.1433,0,1.1571429,0.7095214,0.8572594,3
175986870,17.1052,17.313467,18.7116,18.453655,126.73974,0,1.1571429,0.7016516,0.8572594,3
176479440,17.4086,17.301773,18.6868,18.56628,129.29337,0,1.1571429,0.7016516,0.8572594,3
176983678,17.1216,17.286627,18.6,18.624207,131.90771,0,1.1571429,0.7046845,0.8572594,3
177486957,17.1708,17.298056,18.6868,18.643774,134.51724,0,1.1571429,0.7046845,0.8572594,3
177990134,17.3348,17.221815,19.2448,18.837603,137.16177,0,1.1571429,0.70765257,0.8572594,3
178494148,17.4742,17.360023,17.372398,18.214205,139.67157,0,1.1571429,0.70765257,0.8572594,3
178998152,17.277401,17.365648,18.29,18.111708,142.18764,0,1.1571429,0.7134826,0.85515225,3
179490245,17.4414,17.392603,18.1164,18.182596,144.68344,0,1.1571429,0.7134826,0.85515225,3
179994250,17.4824,17.459053,17.595598,17.987234,147.1866,0,1.1571429,0.71687126,0.85515225,3
180497207,17.466,17.507824,17.645199,17.794025,149.652,0,1.1571429,0.71687126,0.85515225,3
181001275,17.302,17.518904,18.1784,17.870605,152.1567,0,1.1571429,0.7136533,0.85542417,3
181505349,17.8022,17.492466,18.2652,18.092758,154.71469,0,1.1571429,0.7136533,0.85542417,3
182009650,17.7284,17.457596,18.3148,18.165876,157.26556,0,1.1571429,0.7142847,0.85556006,3
182513907,17.4414,17.457272,17.8932,18.166805,159.81277,0,1.1571429,0.7142847,0.85556006,3
183016529,17.3922,17.512566,17.7444,17.909723,162.28906,0,1.1571429,0.7140478,0.85542417,3
183520554,17.6054,17.53925,17.7692,17.818079,164.77385,0,1.1571429,0.7140478,0.85542417,3
184012928,17.6382,17.56162,17.8932,17.806288,167.20828,0,1.1571429,0.7166356,0.8572594,3
184516801,17.277401,17.526476,18.352,17.952219,169.73306,0,1.1571429,0.7166356,0.8572594,3
185015772,17.3512,17.470737,18.401598,18.24532,172.29102,0,1.1571429,0.7164173,0.8572594,3
185519737,17.8104,17.433044,18.2776,18.337969,174.86905,0,1.1571429,0.7164173,0.8572594,3
186023725,17.4004,17.417885,17.98,18.288698,177.42656,0,1.1571429,0.71631026,0.8572594,3
186527734,17.4742,17.463718,17.856,18.027365,179.9249,0,1.1571429,0.71631026,0.8572594,3
187019769,17.384,17.442781,18.066801,18.037037,182.38937,0,1.1571429,0.7120062,0.8572594,3
187522913,17.3512,17.42558,18.228,18.122656,184.9303,0,1.1571429,0.7120062,0.8572594,3
188026885,17.3184,17.454277,18.066801,18.122559,187.4691,0,1.1571429,0.71248364,0.85515225,3
188519194,17.6792,17.486511,17.918,18.023602,189.92575,0,1.1571429,0.71248364,0.85515225,3
189022918,17.6054,17.52653,18.2032,17.980692,192.43478,0,1.1571429,0.7064471,0.85515225,3
189526949,17.3594,17.493244,18.2652,18.163866,194.99533,0,1.1571429,0.7064471,0.85515225,3
190030123,17.138,17.486578,17.8932,18.154802,197.53464,0,1.1571429,0.7104397,0.85542417,3
190534376,17.1954,17.432245,18.401598,18.225893,200.08952,0,1.1571429,0.7104397,0.85542417,3
191026243,17.4168,17.386318,18.587599,18.40391,202.62015,0,1.1571429,0.71322775,0.85542417,3
191530177,17.4906,17.334911,18.5752,18.566557,205.23679,0,1.1571429,0.71322775,0.85542417,3
192034616,16.8838,17.358854,18.6372,18.489073,207.82057,0,1.1571429,0.71013653,0.85542417,3
192537466,17.1134,17.267082,18.9968,18.782928,210.4722,0,1.1571429,0.71013653,0.85542417,3
193029339,17.3676,17.250332,18.6,18.72558,213.0272,0,1.1571429,0.71152467,0.85474443,3
193533365,17.2036,17.255043,18.463598,18.62222,215.62498,0,1.1571429,0.71152467,0.85474443,3
194037827,17.4578,17.289494,18.1784,18.409363,218.18517,0,1.1571429,0.71145856,0.8572594,3
194541913,17.4742,17.29763,18.3396,18.357042,220.74785,0,1.1571429,0.71145856,0.8572594,3
195032485,17.3184,17.307302,18.29,18.343693,223.2452,0,1.1571429,0.7145419,0.8572594,3
195536506,17.326601,17.334093,18.302399,18.312365,225.80663,0,1.1571429,0.7145419,0.8572594,3
196040756,16.9986,17.320786,18.538,18.395638,228.38762,0,1.1571429,0.71169174,0.8572594,3
196544597,17.22,17.365492,18.166,18.302864,230.9475,0,1.1571429,0.71169174,0.8572594,3
197047776,16.9904,17.330135,18.6992,18.378819,233.5185,0,1.1571429,0.7143936,0.8572594,3
197551995,18.0072,17.290365,18.525599,18.52835,236.1282,0,1.1571429,0.7143936,0.8572594,3
198055965,17.2856,17.30583,18.3272,18.40949,238.69046,0,1.1571429,0.7104157,0.85515225,3
198559710,16.3754,17.3004,18.3892,18.356024,241.25482,0,1.1571429,0.7104157,0.85515225,3
199063720,17.4578,17.213032,19.7408,18.657305,243.88385,0,1.1571429,0.7089993,0.85515225,3
199568183,16.9822,17.019684,19.778,19.391352,246.67401,0,1.1571429,0.7089993,0.85515225,3
200059185,17.4578,17.121906,17.856,18.887197,249.21552,0,1.1571429,0.70975626,0.85542417,3
200562907,17.1298,17.17471,18.587599,18.507969,251.75682,0,1.1571429,0.70975626,0.85542417,3
201067693,17.1462,17.158884,18.662,18.681076,254.39389,0,1.1571429,0.71008456,0.85542417,3
201570894,17.0396,17.226023,18.153599,18.45034,256.95312,0,1.1571429,0.71008456,0.85542417,3
202075144,17.5398,17.229132,18.8232,18.47198,259.537,0,1.1571429,0.70549667,0.85474443,3
202578517,17.9416,17.220041,18.587599,18.586294,262.14932,0,1.1571429,0.70549667,0.85474443,3
203070499,17.6792,17.264986,18.4388,18.429562,264.6529,0,1.1571429,0.70940894,0.8572594,3
203574419,17.6464,17.286009,18.662,18.403769,267.22488,0,1.1571429,0.70940894,0.8572594,3
204078742,17.4168,17.248383,18.6868,18.55967,269.84055,0,1.1571429,0.70407224,0.8572594,3
204570258,16.5886,17.19879,18.674398,18.693428,272.40836,0,1.1571429,0.70407224,0.8572594,3
205081325,18.491,17.252028,18.079199,18.552036,275.0374,0,1.1571429,0.70974404,0.8572594,3
205585406,17.0314,17.347483,17.918,18.158485,277.53146,0,1.1571429,0.70974404,0.8572594,3
206089438,16.9412,17.20955,19.170399,18.474863,280.14246,0,1.1571429,0.7102126,0.8572594,3
206593862,16.1048,17.033209,20.0756,19.224243,282.9077,0,1.1571429,0.7102126,0.8572594,3
207097295,17.1134,16.880762,19.368801,19.781073,285.74112,0,1.1571429,0.7116364,0.85515225,3
207597611,17.277401,17.046684,17.856,18.884912,288.28763,0,1.1571429,0.7116364,0.85515225,3
208100515,16.9002,17.085812,18.8852,18.679647,290.8647,0,1.1571429,0.7191601,0.85515225,3
208604517,16.933,17.046099,19.1828,18.933092,293.53952,0,1.1571429,0.7191601,0.85515225,3
209097059,17.1954,17.073624,18.587599,18.900885,296.12598,0,1.1571429,0.71633464,0.85542417,3
209600518,17.2446,17.145151,18.2652,18.532381,298.6834,0,1.1571429,0.71633464,0.85542417,3
210103757,17.261,17.122515,18.934801,18.553215,301.27057,0,1.1571429,0.71808153,0.85542417,3
210608267,17.1626,17.037594,19.53,18.993044,303.9733,0,1.1571429,0.71808153,0.85542417,3
211112124,16.7116,17.006308,19.468,19.163334,306.67374,0,1.1571429,0.7157328,0.85542417,3
211615955,17.7776,17.047007,18.786,18.95548,309.31134,0,1.1571429,0.7157328,0.85542417,3
212119749,17.179,17.14585,18.3396,18.588507,311.88092,0,1.1571429,0.71300954,0.8572594,3
212622841,16.81,17.236563,17.6204,18.303783,314.40918,0,1.1571429,0.71300954,0.8572594,3
214122797,16.687,16.91122,20.0136,19.417706,322.39273,0,1.1571429,0.6864133,0.8572594,3
214615044,17.1298,16.968983,18.662,19.155792,324.99643,0,1.1571429,0.6864133,0.8572594,3
215118151,17.1626,17.068695,18.153599,18.686539,327.56192,0,1.1571429,0.7017051,0.8572594,3
215622443,17.0314,17.087828,18.6124,18.569077,330.14688,0,1.1571429,0.7017051,0.8572594,3
216126113,16.9248,17.069365,18.736399,18.645992,332.7632,0,1.1571429,0.70966923,0.85515225,3
216618226,17.1708,17.092556,18.3892,18.641256,335.31393,0,1.1571429,0.70966923,0.85515225,3
217122226,17.302,17.140648,18.3272,18.421165,337.87012,0,1.1571429,0.709786,0.85515225,3
217626215,16.9822,17.150438,18.674398,18.418428,340.4452,0,1.1571429,0.709786,0.85515225,3
218129377,17.1708,17.121243,18.6372,18.593493,343.0645,0,1.1571429,0.70841205,0.85542417,3
218633837,17.097,17.10938,18.7116,18.585005,345.66626,0,1.1571429,0.70841205,0.85542417,3
219137396,16.8838,17.054367,18.959599,18.792173,348.31424,0,1.1571429,0.70394367,0.85542417,3
219641826,17.0806,17.052927,18.4512,18.790718,350.9519,0,1.1571429,0.70394367,0.85542417,3
220145310,17.4742,17.15598,17.781599,18.353714,353.48013,0,1.1571429,0.70584637,0.85542417,3
220648547,17.1626,17.201645,18.3148,18.164387,355.99405,0,1.1571429,0.70584637,0.85542417,3
221140610,16.9494,17.146717,18.9968,18.443499,358.53787,0,1.1571429,0.718948,0.85474443,3
221644598,17.015,17.091946,18.6992,18.739292,361.1942,0,1.1571429,0.718948,0.85474443,3
222149068,17.261,17.102596,18.4512,18.639881,363.797,0,1.1571429,0.7182281,0.8572594,3
222641050,17.0888,17.145084,18.3396,18.403566,366.28693,0,1.1571429,0.7182281,0.8572594,3
223144606,17.0396,17.0989,18.8852,18.57806,368.89905,0,1.1571429,0.7138113,0.8572594,3
223656207,16.9494,17.095037,18.513199,18.606249,371.5503,0,1.1571429,0.7138113,0.8572594,3
224159780,17.0724,17.072083,19.1456,18.663338,374.1596,0,1.1571429,0.7137271,0.8572594,3
224651729,16.6706,16.970964,19.4184,19.094725,376.81088,0,1.1571429,0.7137271,0.8572594,3
225155975,17.1626,16.976936,18.538,19.035624,379.4806,0,1.1571429,0.71469736,0.8572594,3
225659727,17.1708,17.043139,18.3272,18.66352,382.0534,0,1.1571429,0.71469736,0.8572594,3
226156023,17.1954,17.078573,18.4388,18.55449,384.5994,0,1.1571429,0.7113377,0.85515225,3
226658927,17.22,17.13446,18.1288,18.371183,387.15018,0,1.1571429,0.7113377,0.85515225,3
227162974,17.2856,17.160992,18.463598,18.227928,389.68726,0,1.1571429,0.7051517,0.85515225,3
227666935,16.7854,17.100592,19.1952,18.507816,392.29294,0,1.1571429,0.7051517,0.85515225,3
228170979,16.7854,16.982754,19.4432,19.04604,395.0151,0,1.1571429,0.71147954,0.85542417,3
228675698,17.1544,17.001339,18.525599,18.960598,397.67285,0,1.1571429,0.71147954,0.85542417,3
229174417,16.7854,17.017035,18.848,18.793123,400.25507,0,1.1571429,0.71435297,0.85542417,3
229678525,17.056,17.01473,18.6992,18.81241,402.89413,0,1.1571429,0.71435297,0.85542417,3
230170244,17.4086,17.104443,17.967598,18.502586,405.3951,0,1.1571429,0.7129096,0.85474443,3
230674621,17.4742,17.216183,17.5088,18.023232,407.8729,0,1.1571429,0.7129096,0.85474443,3
231178710,17.384,17.285654,17.595598,17.795994,410.3394,0,1.1571429,0.70484173,0.8572594,3
231681586,17.138,17.28473,18.2156,17.849495,412.83188,0,1.1571429,0.70484173,0.8572594,3
232185276,16.892,17.183731,19.096,18.373396,415.44897,0,1.1571429,0.7133922,0.8572594,3
232689378,17.0888,17.12809,18.7488,18.62665,418.0871,0,1.1571429,0.7133922,0.8572594,3
233193420,16.892,17.07505,18.8108,18.72506,420.71768,0,1.1571429,0.7149637,0.8572594,3
233697399,17.2446,17.084402,18.3396,18.644886,423.32404,0,1.1571429,0.7149637,0.8572594,3
234201346,17.4086,17.121672,18.3396,18.429577,425.88202,0,1.1571429,0.70965016,0.8572594,3
234692786,17.1052,17.100498,18.4884,18.47291,428.40628,0,1.1571429,0.70965016,0.8572594,3
235196653,17.1544,17.12853,18.0544,18.292171,430.95282,0,1.1571429,0.69902915,0.85515225,3
235700584,16.6706,17.095371,19.0712,18.389017,433.52573,0,1.1571429,0.69902915,0.85515225,3
236192441,16.8592,17.000616,19.3068,18.893927,436.15845,0,1.1571429,0.71075535,0.85515225,3
236696605,16.851,16.94242,19.0836,19.058336,438.84772,0,1.1571429,0.71075535,0.85515225,3
237200504,16.7362,16.912252,19.1456,19.046923,441.51276,0,1.1571429,0.70766234,0.85542417,3
237703742,16.8674,16.88677,19.22,19.114315,444.1911,0,1.1571429,0.70766234,0.85542417,3
238208275,16.892,16.891525,19.1208,19.119774,446.87323,0,1.1571429,0.7128532,0.85542417,3
238711613,16.851,16.878592,19.096,19.12434,449.54767,0,1.1571429,0.7128532,0.85542417,3
239203749,17.1134,16.926859,18.6248,18.933002,452.1214,0,1.1571429,0.71036315,0.85542417,3
239708020,16.8674,16.963266,18.662,18.753681,454.72876,0,1.1571429,0.71036315,0.85542417,3
240211446,16.9658,16.97274,18.6992,18.686172,457.3338,0,1.1571429,0.6852898,0.8572594,3
240715190,16.7936,16.90712,19.604399,18.988749,460.01294,0,1.1571429,0.6852898,0.8572594,3
241218910,16.769001,16.826475,19.4184,19.380924,462.76672,0,1.1571429,0.71647036,0.8572594,3
241722893,17.015,16.85375,18.786,19.206137,465.44464,0,1.1571429,0.71647036,0.8572594,3
242226880,16.9248,16.879986,19.1208,19.018312,468.08307,0,1.1571429,0.69488096,0.8572594,3
242730926,17.277401,16.920416,18.538,18.917366,470.73038,0,1.1571429,0.69488096,0.8572594,3
243230278,16.9822,16.988594,18.525599,18.625687,473.2804,0,1.1571429,0.7080426,0.8572594,3
243734193,17.015,16.990202,18.798399,18.636717,475.88776,0,1.1571429,0.7080426,0.8572594,3
244238213,17.097,17.00481,18.5504,18.673126,478.507,0,1.1571429,0.71018183,0.85515225,3
244730158,17.3922,17.082178,17.9924,18.381208,480.99295,0,1.1571429,0.71018183,0.85515225,3
245234377,17.1134,17.12969,18.3768,18.186165,483.5158,0,1.1571429,0.70891905,0.85515225,3
245738238,17.1134,17.106915,18.5628,18.411688,486.11426,0,1.1571429,0.70891905,0.85515225,3
246237549,16.974,17.07713,18.848,18.578728,488.7054,0,1.1571429,0.71208155,0.85542417,3
246741705,16.9986,17.028425,18.8108,18.809643,491.36652,0,1.1571429,0.71208155,0.85542417,3
247245622,17.2446,17.076826,18.1908,18.588123,493.95114,0,1.1571429,0.71982723,0.85542417,3
247749359,17.0396,17.112677,18.4884,18.405025,496.50485,0,1.1571429,0.71982723,0.85542417,3
248253368,16.6542,17.020683,19.331598,18.745798,499.15485,0,1.1571429,0.71582067,0.85542417,3
248757415,16.8756,16.94036,19.232399,19.140223,501.8776,0,1.1571429,0.71582067,0.85542417,3
249260566,17.023201,16.962852,18.786,18.977846,504.5186,0,1.1571429,0.71128476,0.85474443,3
249764556,16.9986,16.946901,18.9844,18.969126,507.17044,0,1.1571429,0.71128476,0.85474443,3
250268664,17.326601,17.015146,18.228,18.723677,509.77438,0,1.1571429,0.70702636,0.8572594,3
250772902,17.2446,17.096891,17.9924,18.408297,512.3214,0,1.1571429,0.70702636,0.8572594,3
251264539,17.0396,17.102077,18.6868,18.429525,514.83386,0,1.1571429,0.7143771,0.8572594,3
251767832,17.0724,17.095238,18.7488,18.574718,517.44666,0,1.1571429,0.7143771,0.8572594,3
252267839,17.0642,17.084936,18.736399,18.646362,520.0435,0,1.1571429,0.7144097,0.8572594,3
252771773,17.138,17.087894,18.538,18.661438,522.6599,0,1.1571429,0.7144097,0.8572594,3
253276005,17.056,17.107615,18.6496,18.552021,525.24457,0,1.1571429,0.7140666,0.8572594,3
253780261,16.7854,17.016253,19.406,18.913668,527.92303,0,1.1571429,0.7140666,0.8572594,3
254283774,17.1872,16.99753,18.6496,19.023226,530.60205,0,1.1571429,0.7133484,0.85515225,3
254787743,17.2692,17.12454,17.856,18.44868,533.13226,0,1.1571429,0.7133484,0.85515225,3
255290942,17.179,17.166397,18.401598,18.279732,535.66364,0,1.1571429,0.7123479,0.85515225,3
255782974,17.3594,17.209639,18.042,18.266329,538.1628,0,1.1571429,0.7123479,0.85515225,3
256287005,17.2036,17.261354,17.967598,18.111214,540.68274,0,1.1571429,0.7034086,0.85542417,3
256790975,17.302,17.309412,17.868399,17.997862,543.1912,0,1.1571429,0.7034086,0.85542417,3
257295182,17.0806,17.30988,18.4512,18.055555,545.7225,0,1.1571429,0.701089,0.85542417,3
257786931,17.0478,17.245903,18.8852,18.398287,548.2684,0,1.1571429,0.701089,0.85542417,3
258290121,17.3184,17.25077,18.1288,18.440306,550.8577,0,1.1571429,0.70539,0.85542417,3
258794264,17.1462,17.256853,18.3768,18.291748,553.4014,0,1.1571429,0.70539,0.85542417,3
259298074,16.7608,17.16477,19.22,18.58895,556.0266,0,1.1571429,0.71102595,0.8572594,3
259801998,16.9576,17.086924,18.959599,18.935904,558.71606,0,1.1571429,0.71102595,0.8572594,3
260294363,17.1134,17.111834,18.29,18.782583,561.275,0,1.1571429,0.7102152,0.8572594,3
260798095,17.2692,17.210968,17.9552,18.3158,563.79236,0,1.1571429,0.7102152,0.8572594,3
261297245,17.6792,17.297867,17.6824,18.031248,566.26587,0,1.1571429,0.71109617,0.8572594,3
261801217,17.2446,17.338526,18.0544,17.89436,568.7513,0,1.1571429,0.71109617,0.8572594,3
262305339,17.6054,17.335167,18.042,18.004826,571.2841,0,1.1571429,0.7153791,0.8572594,3
262797382,17.343,17.363144,17.794,17.922697,573.72754,0,1.1571429,0.7153791,0.8572594,3
263301358,17.3676,17.408028,17.608,17.828402,576.21497,0,1.1571429,0.71049756,0.85515225,3
263805415,17.0806,17.392574,18.2776,17.872475,578.71533,0,1.1571429,0.71049756,0.85515225,3
264308817,16.9822,17.308523,18.587599,18.281876,581.3115,0,1.1571429,0.70581424,0.85515225,3
264800548,17.343,17.307562,17.9552,18.296974,583.8194,0,1.1571429,0.70581424,0.85515225,3
265304478,17.2446,17.320797,18.0544,18.1355,586.3385,0,1.1571429,0.7111783,0.85542417,3
265809072,17.138,17.30894,18.364399,18.233479,588.90125,0,1.1571429,0.7111783,0.85542417,3
266312795,17.4414,17.334982,17.9428,18.165455,591.44147,0,1.1571429,0.7154318,0.85542417,3
266804537,17.466,17.36711,17.9428,17.988209,593.8789,0,1.1571429,0.7154318,0.85542417,3
267308133,17.056,17.321482,18.6496,18.179369,596.4344,0,1.1571429,0.71501994,0.85542417,3
267808424,17.1052,17.252995,18.538,18.471773,599.0334,0,1.1571429,0.71501994,0.85542417,3
268311662,17.1298,17.236712,18.3272,18.48058,601.61975,0,1.1571429,0.71968305,0.8572594,3
268815757,17.4414,17.272821,17.8808,18.235903,604.15295,0,1.1571429,0.71968305,0.8572594,3
269319778,17.22,17.310955,17.9552,18.038853,606.65643,0,1.1571429,0.7213518,0.8572594,3
269823772,17.4988,17.276226,18.6124,18.214497,609.219,0,1.1571429,0.7213518,0.8572594,3
270327766,17.0396,17.200056,18.7488,18.562073,611.8527,0,1.1571429,0.7152214,0.8572594,3
270834947,17.0642,17.16035,18.786,18.719124,614.50775,0,1.1571429,0.7152214,0.8572594,3
271339655,17.1052,17.133589,18.724,18.751537,617.14014,0,1.1571429,0.7093873,0.8572594,3
271842975,17.3922,17.169744,18.240398,18.612886,619.7327,0,1.1571429,0.7093873,0.8572594,3
272335214,17.2938,17.2569,17.732,18.194937,622.18115,0,1.1571429,0.70542884,0.85515225,3
272839966,17.056,17.21204,18.786,18.35502,624.75995,0,1.1571429,0.70542884,0.85515225,3
273343067,17.548,17.197208,18.3148,18.504288,627.36743,0,1.1571429,0.7016908,0.85515225,3
274842271,17.6382,17.447195,17.174,17.431097,634.6813,0,1.1571429,0.7016908,0.85515225,3
275346079,17.384,17.444567,18.0048,17.55258,637.1432,0,1.1571429,0.69882524,0.85542417,3
275850118,17.3758,17.443003,17.732,17.701624,639.64026,0,1.1571429,0.69882524,0.85542417,3
276342360,17.277401,17.413363,17.9428,17.838385,642.09125,0,1.1571429,0.70694005,0.85542417,3
276846193,17.548,17.421211,17.7444,17.834274,644.5889,0,1.1571429,0.70694005,0.85542417,3
277350236,17.5644,17.43676,17.6204,17.73362,647.06226,0,1.1571429,0.70896757,0.85474443,3
277853439,17.4086,17.451561,17.6204,17.646631,649.5181,0,1.1571429,0.70896757,0.85474443,3
278357305,17.4332,17.486223,17.3848,17.533213,651.96136,0,1.1571429,0.71047616,0.8572594,3
278861304,17.4414,17.479898,17.67,17.50853,654.40765,0,1.1571429,0.71047616,0.8572594,3
279354071,17.3512,17.417728,18.1784,17.724987,656.8524,0,1.1571429,0.71093196,0.8572594,3
279857879,17.4168,17.39119,17.7568,17.825253,659.3609,0,1.1571429,0.71093196,0.8572594,3
280361441,17.302,17.386986,17.794,17.750402,661.83453,0,1.1571429,0.70464015,0.8572594,3
280852405,17.6628,17.386454,17.7692,17.80199,664.2692,0,1.1571429,0.70464015,0.8572594,3
281356811,17.261,17.379025,18.091599,17.88771,666.78,0,1.1571429,0.71203566,0.8572594,3
281860561,17.2036,17.349825,17.98,17.979355,669.30725,0,1.1571429,0.71203566,0.8572594,3
282364451,17.3676,17.345825,17.9056,17.990585,671.8289,0,1.1571429,0.71187806,0.85515225,3
282868595,17.1462,17.347107,17.9924,17.934328,674.3326,0,1.1571429,0.71187806,0.85515225,3
283372782,17.3594,17.318834,18.0544,18.081293,676.8796,0,1.1571429,0.70857835,0.85515225,3
283877162,17.326601,17.356176,17.732,17.89189,679.3697,0,1.1571429,0.70857835,0.85515225,3
284380138,16.9576,17.286238,18.8232,18.127111,681.91626,0,1.1571429,0.713459,0.85542417,3
284883750,17.097,17.227783,18.240398,18.402729,684.5259,0,1.1571429,0.713459,0.85542417,3
285376000,16.9576,17.195051,18.736399,18.43794,687.04553,0,1.1571429,0.71340156,0.85542417,3
285880129,17.179,17.173887,18.4884,18.485413,689.6426,0,1.1571429,0.71340156,0.85542417,3
286384016,17.2856,17.190916,17.9056,18.319904,692.19434,0,1.1571429,0.717788,0.85542417,3
286875819,17.7038,17.276773,17.5336,17.958157,694.6126,0,1.1571429,0.717788,0.85542417,3
287379645,17.22,17.294203,18.079199,17.862555,697.0966,0,1.1571429,0.7158755,0.8572594,3
287886912,17.3512,17.284708,17.98,17.997295,699.6477,0,1.1571429,0.7158755,0.8572594,3
288390967,17.261,17.316048,17.868399,17.909262,702.1466,0,1.1571429,0.71405375,0.8572594,3
288882941,17.7366,17.325665,17.967598,17.890911,704.5877,0,1.1571429,0.71405375,0.8572594,3
289386945,16.9822,17.277367,18.513199,18.07081,707.131,0,1.1571429,0.7084966,0.8572594,3
289890897,17.179,17.202219,18.4388,18.396975,709.74225,0,1.1571429,0.7084966,0.8572594,3
290383056,17.4332,17.214666,18.042,18.280972,712.2338,0,1.1571429,0.7014841,0.8572594,3
290886907,16.9412,17.173494,18.6,18.331324,714.79816,0,1.1571429,0.7014841,0.8572594,3
291389325,17.097,17.123165,18.6992,18.536577,717.40533,0,1.1571429,0.70790416,0.85515225,3
291894130,17.2528,17.17571,17.9552,18.313532,719.9572,0,1.1571429,0.70790416,0.85515225,3
